like_count,quote_count,reply_count,retweet_count,text,topic,sentiment
0,0,0,0,"Please get yourself vaccinated if not for yourself then for your children 🙏🏻 this super spreader is gonna affect them the most
Everyone please be careful and mask up, sanitise, we have saved ourselves without a vaccine till now so why not now?Stay safe 
#Omicron #StrongerTogether",vaccination,neutral
2,0,0,1,"Jimmie Durham, Verre en plein air 1, 2017
Visit our #newexhibition ""WIDE OPEN. INS OFFENE - Contemporary Photography &amp; Sculpture in Glass"" at the #BlackBox and explore the different perspectives his work has to offer.
Covid-19 regulations apply. See our website for more info. https://t.co/eAFLr7HZ0W",restrictions,neutral
4,0,0,1,"Prince Harry, the Duke of Sussex led calls for vaccines to be shared across the world. In an outspoken video, Prince Harry said monopolies on vaccine production must be ended. https://t.co/9SmbsJ2A8a
#PrinceHarry 
#MeghanMarklewon 
#MeghanMarkle
#HarryandMeghan 
#MeghanandHarry",vaccination,neutral
0,0,0,0,"The epidemiological relevance of the COVID-19-vaccinated population is increasing.

It appears to be grossly negligent to ignore the vaccinated population as a possible &amp; relevant source of transmission when deciding about public health control measures.

https://t.co/fEk1aE9akV",vaccination,negative
2,0,0,1,"The COVID-19 vaccine is safe and effective for pregnant women. If you haven’t already, don’t delay - book in for your COVID-19 jab. Book or manage a coronavirus (COVID-19) vaccination - NHS (https://t.co/JrNNesNPFZ) https://t.co/mVof00EC0Q",vaccination,positive
0,0,0,0,"Defund the police!
https://t.co/BRBjx0937o",other,neutral
0,0,0,1,"Take a test, even if you only have mild symptoms.

Visit https://t.co/FToXRfGipC https://t.co/ZqQlNHi7Jg",testing,neutral
29,0,0,9,New information may explain why the AstraZeneca COVID vaccine caused blood clots https://t.co/jmAWOKp8bE https://t.co/AwfD4jNXbW,vaccination,neutral
1,0,0,1,"Iran rgm’s Hardline Nuclear Posture&amp;Iran’s Social Instability #IAEA #JCPOA 
America Covid @dwpersian @AlArabiya_Fa #EUTime4FirmIranPolicy
#WeSupportMEK @VOAIran #svpol 
https://t.co/fMgPs6agj8",covid,neutral
6,0,0,3,"A reminder to those who value my #reporting about the possible origins of #SARS-CoV-2, #vaccine injury, environmental issues, #wildlife #conservation, &amp; more, Changing Times needs paid subscriptions &amp; donations. Please support #independent #journalism. https://t.co/7BXgiAIdJg",vaccination,neutral
15,0,0,3,"A day after an NRI visiting Gujarat's Jamnagar was found to infected with the #Omicron variant, his wife and brother-in-law also tested positive for #Covid-19 on Sunday and were shifted to a government hospital in the city. 

https://t.co/BUYUj8tD6e",covid,neutral
21,0,0,9,"Pfizer worked wonders developing a Covid vaccine when the world was desperate for it 
But they did not want to save mankind - rather they wanted to charge mankind £22 a dose for something which costs 76p to make. 
Pfizer the “war profiteer” https://t.co/NC7tRHri3S",vaccination,negative
2,0,0,0,"If COVID has done any good for me, it’s I question everything that comes from the government. I’ve never been on the “climate change” bandwagon ( I think we need to take care of the plant and eco-systems) but this definitely makes more sense than we are all gonna die in 10 yrs. https://t.co/3OOmxYdSy1",covid,neutral
1,0,0,0,"Some people believe this vaccine will sterilize people so global population dwindles. If it's true, I see no issue other than the fact they're doing it without consent.",vaccination,neutral
0,0,0,0,"No surprise...Long before Covid, cruise ships were giant Petrie dishes of germs and viruses. https://t.co/BSaqQ2HKVi",covid,negative
100,3,1,24,"The nation is at the verge of a new covid wave. Ignorant SC and govt don't care about doctors.
JR3 are tired, sleep deprived. 
Future JR1 are in dilemma, despite of their good ranks.
They may have to reappear for NEET 2022, if this delays prolongs. 

#expediteneetpgcounseling",pandemic,negative
2,0,1,1,"That is my big question,why do you want indemnity insurance against a product you say is tried and tested, if you trust your product you will give either a warranty or guarantee, so why demand indemnity insurance against any prosecution before supplying the""vaccine"" https://t.co/YOtbe4zxM2",vaccination,negative
1,0,0,0,"Nurses know that Covid patients are dying from government subsidized hospital protocols (Remdesivir, intubation), NOT from Covid.

Just ask a nurse.

CC: 
@drcole12 https://t.co/DRry1NfU7U",covid,negative
0,0,0,0,Possitive for covid 😢,covid,negative
45,0,0,5,Union Min Anurag Thakur lauds Himachal Pradesh govt over 100% COVID vaccination of adults https://t.co/t7W9jP54gy,vaccination,neutral
44,0,7,17,"The day will come when each politician, government, law enforcement, media that took part in the tyranny of Covid restrictions on its citizens........... WILL FALL! History will repeat itself.......... Remember Hilter🤨 Your days are numbered !",conspiracy theories,negative
2,0,0,0,whY cAn’T BiDeN dEFeAt COVid? https://t.co/09xhklI6Se,covid,neutral
1,0,1,3,"hm, im triggering the twitter algorythm with this link, sorry.
healthimpactnews  dot  com/2021/2809-dead-babies-in-vaers-following-covid-shots-as-new-documents-prove-pfizer-the-fda-and-the-cdc-knew-the-shots-were-not-safe-for-pregnant-women/",vaccination,negative
0,0,0,1,"The de-population agenda ""uncovered""
https://t.co/MkmJ3PjYM2
#Covid #COVID19 #coronavirus",conspiracy theories,neutral
2,0,0,0,"“Mainly this-if abstractions like lockdown and focused protection are imposed without regard to the human costs, only inhumane outcomes can result.The control of COVID-19 spread, even to vulnerable people, is undoubtedly good-but it is not the only good.”
#LockdownLivingIsNotLife https://t.co/z1y7rmozJK",restrictions,negative
0,0,0,0,Spanish Investigation Finds Vaccine Passports Have No Impact on Infection Rates - https://t.co/97UCDkKTtj,restrictions,neutral
6,0,1,0,Monthly reminder from Apple that Covid is still a thing 😭 https://t.co/LlCaNUFmE0,covid,negative
49,0,1,0,"So proud of my kid who, due to a bout with COVID, had to miss half of her Nutcracker rehearsals yet still, due to an admirable focus, still rocked her performance https://t.co/HCFtUBYSF6",covid,positive
0,0,0,0,"Sleaze 
Covid fails
Immigration
Corrupt MP's
General idiocy in Gov.
Barnard Castle
Parties at No10
No mask wearing

Yet the lib dems think Peppa Pig is the downfall.",pandemic,negative
0,0,0,0,Courts in Spain has ruled that SARS Covid 2 does NOT exist! 20 other countries have submitted to their law courts to make a ruling too. https://t.co/rg8VG2RNsb,covid,neutral
0,0,0,1,"Will it save lives 

""COVID-19: NHS planning to roll out 'game-changing' coronavirus pill - and it could happen 'before Christmas' | UK News | Sky News"" https://t.co/UHoDsBGbmz",covid,positive
0,0,0,0,"These viruses man, they've always ruled the world. Now it is preventing to be human. 

Omicron variant may have picked up a piece of common-cold virus to fool us. #CovidVaccine #covid #GetVaccinatedNow

 https://t.co/g9gUdB3ZWg",covid,negative
0,0,0,0,"#RT @PeterStefanovi2: RT @doctor_oxford: I should hope so too.

Nearly 4000 NHS &amp; care workers signed my letter to Dame Cressida Dick calling for an investigation.

How can @metpoliceuk fine the little people while ignoring the rule-breaking allegedly oc… https://t.co/ubAuOoGvWj",covid,negative
0,0,0,0,"🇮🇳India's vaccination drive achieves another milestone🎇

Over 50% of the eligible population are now fully vaccinated💉

Together, let's defeat #COVID19‼️ 

#HarGharDastak #IndiaFightsCorona https://t.co/2wr5ZDwHoF",vaccination,positive
3,0,0,0,"We recognised and honored the humanitarian service of Dr Shashikant Munyal and Dr Eranna Palled, bestowed with COVID Heroes award. https://t.co/GAPgtAuATA",covid,positive
3,0,1,3,"The Asian Development Bank (ADB) has approved a $500 million loan to the 
Government of India to help improve the quality of the country’s school education 
and mitigate the impact of the Covid-19) pandemic on students’ learning.",pandemic,positive
1,0,0,0,"QUICK!

Feed your children to Pfizer! https://t.co/SVMOjoa0ua",vaccination,neutral
0,0,0,0,Ayo I coulda sworn I seen somewhere dat bron had covid 😂😂😂 https://t.co/iB7fQsUcT8,covid,neutral
0,0,0,0,"US averaging more than 100,000 new Covid cases a day, the highest level in two months https://t.co/TnPyBJJeOA",pandemic,neutral
0,0,1,0,Do we know how many daily covid tests are taken in England ?,testing,neutral
4,0,0,3,"Omicron variant has squandered UK’s progress in pandemic, top scientist warns
https://t.co/6pPu6FBtZZ",pandemic,negative
46,9,35,31,"🚨BREAKING NEWS🚨

Welsh leader Drakeford says Covid passes may be introduced for pubs and restaurants 'at last minute'

This comes as ONE 'case of the Omicron variant' was detected. https://t.co/QX1qw52AjC",restrictions,neutral
0,0,0,0,More Evidence That the Covid Conspiracy Theory Is a Fact https://t.co/OXMZ2QqxYQ,conspiracy theories,neutral
0,0,0,0,Omicron shows the danger of treating coronavirus like an emergency https://t.co/fX90rQ7Qsc via @qz,covid,negative
4,0,2,0,We were hoping to get tree up this weekend but now both kids have covid and are isolating in their rooms. Husband isn't boosted yet so I'm up and down like a yoyo. Now wearing a mask at home aswell as work 😷,covid,negative
0,1,0,0,Actually the fake vaccination certificate costs 15-20k in general hospitals. And fake results costs around 5k. https://t.co/klQq8CfCJT,restrictions,neutral
6,0,0,0,Just got a very rare free 15 minute relaxation period…Pfizer rules! OK?,vaccination,positive
215,3,10,40,"Dominic Raab on Marr - ""It's going to be a great Christmas"".

Unless you are one of the thousands who have died of Covid I presume?

#Marr",covid,negative
3,1,1,4,"New Brunswick begins allowing essentials like grocery stores to ban those without a vaccine passport

https://t.co/a0YgWH2BZz",restrictions,neutral
2,0,0,0,"Covid Comfort Blanket Update:

Masks are essential, they definitely work

We need more restrictions because the Virus is spreading fast

It’s still spreading, it’s obviously the unvaxed. Pin them down and jab. 

More vaccines, more masks …MORE MORE",vaccination,positive
0,0,0,0,I caught Covid on Christmas Eve and I still haven't recovered' - Wales Online https://t.co/MW1SQiLKV7,covid,negative
0,0,1,0,"Has Ugur Sahin CEO of BioN Tech had his own vaccine yet? 

https://t.co/Bv9gx5wbEM",vaccination,neutral
0,0,0,0,This 'fool' is an elected official.  The statements that she makes leads me to believe that she thinks cancer is catchy?  I think she talks just to get attention. Vote blue! https://t.co/5fhq53oJlQ,pandemic,negative
0,0,0,0,"Another reason Fauci should be arrested:
He knew a lot of people who received this would die and that it causes kidney failure and the lungs fill up with fluid. How many Covid Deaths can be attributed to remdesivir? https://t.co/MkMHW7xDEN",covid,negative
1,0,0,0,"The vaccine doesn’t protect you from the virus, it protects you from totalitarian governments and big corporations. It’s time we rewrite history for the better #CovidVaccine #Covid19UK #Omicron #Fauci #bbc #freedom #RetweeetPlease #ww3",conspiracy theories,neutral
22,0,1,0,"Facebook was just kind enough to remind me that today would have been my friend John's  birthday.  He died of Covid earlier this year.  Happy heavenly birthday, buddy. Wish they were playing better for you.",covid,positive
0,0,0,0,bro my mama think the vaccine gon send us to HELL ⁉️😭 somebody get this dumb bitch out the house,vaccination,negative
0,0,0,0,Huohhhh. 'This is a new ewa fow us': Tasmanian heawthcawe wowkews pwepawe to wive and wowk wif COVID x3c https://t.co/AbjSvvhn1l,covid,negative
0,0,0,0,FDA Approves 30% Effective Covid Pill &amp; Price Gouges You For It | The Kyle Kulinski Show https://t.co/AYJ0J6HG2c,covid,neutral
0,0,0,0,Belgian zoo hippos test positive for Covid https://t.co/YMeN3zeCxB,covid,neutral
0,0,0,0,COVID Omicron Effect on WTI &amp; Indices. EUR Rebounding? Non-Farm Payrolls this Week. #valutrades #forex #forextrading https://t.co/pJlZN9KYKv,covid,neutral
0,0,0,0,My boy @AlfieLester1 and my nephew's are ready for @BootlegBeatles to start their concert @SheffCityHall and are so happy to be back doing their annual Christmas with their Grandpa @kporter229. Just gutted Ruby can't be with them like she normally is (covid needs to do one 😡) https://t.co/hXJcn9KLPQ,covid,negative
5,0,0,1,"𝗟𝗢𝗢𝗞 | The Miss World 2021 candidates all came together to express themselves with art through painting face masks as a tribute to those impacted by Covid-19.

#mw21pr #MissWorld #70thMissWorld #MissWorld2021 #MissosologyBig5 #PageantsThatMatter #RelevantPageants https://t.co/XGaMo6I2vY",pandemic,positive
5,0,0,1,"Do the deed, lie low for a year, cite Raab as the precedent &amp; you're home dry. All criminal investigation is retrospective for the simple fact that a crime has to be committed in the first instance, then investigated afterwards. Is there a statute of limitations on covid parties? https://t.co/YnJjPmWrqQ",restrictions,neutral
0,0,0,0,"My doc said that since I’m triple vaxxed and had COVID in the past three months, as long as I wear a mask and social distance I’m bulletproof! See? It’s easy! https://t.co/vc5NarujYe",vaccination,positive
